103;11635;BELVEDERE COLLINA;VIA SILLARO 55;CASTEL DEL RIO;697962;901314;44,236366;11,477938;529
103;11596;ROMAGNOLA;VIA SILLARO P.L.10;MONTERENZIO;695476;908732;44,303762;11,449607;528
103;11599;CASONA;VIA SILLARO FR 39;MONTERENZIO;695530;906980;44,287989;11,449627;528
103;11612;CA` FIROLA;VIA SILLARO CA` FIROLA;CASALFIUMANESE;697328;904714;44,26712;11,471287;529
103;11615;SASSOLEONE VILLANOVA;VIA SILLARO FR BV VILLANOVA;CASALFIUMANESE;697651;904054;44,261096;11,475081;529
103;11628;CA` DEL VENTO;VIA SILLARO FR PL 10;CASALFIUMANESE;698233;902686;44,248633;11,481848;529
103;11631;BORDONA BIVIO;VIA SILLARO FR 2;CASTEL DEL RIO;698147;901769;44,240408;11,480425;529
103;11644;BELVEDERE;VIA SILLARO 13;CASTEL DEL RIO;697296;900493;44,229162;11,469297;529
103;11651;BELVEDERE DOGANA;VIA SILLARO FR BV MONTELAFINE;CASTEL DEL RIO;696341;900038;44,225328;11,45718;529
103;11660;CA` DEL SARTO;VIA SILLARO 39;FIRENZUOLA;695561;898961;44,215851;11,447021;529
103;11667;PIANCALDOLI CASE NUOVE;VIA SILLARO FR BV CASE NUOVE;FIRENZUOLA;694975;898844;44,214956;11,439649;529
103;11676;PIANCALDOLI PARCHEGGIO;VIA SILLARO 71;FIRENZUOLA;694410;898662;44,21347;11,432515;529
103;11683;PIANCALDOLI BIVIO POGGIO;VIA SILLARO FR BV POGGIO;FIRENZUOLA;693719;898091;44,208518;11,423662;529
106;19;PORTA SAN DONATO;VIALE BERTI PICHAT 30;BOLOGNA;687437;930212;44,499102;11,356657;500
106;305;PORTA SAN DONATO;VIA IRNERIO 57;BOLOGNA;687319;930131;44,498404;11,355144;500
106;1005;ALBERTONI;VIA MAZZINI PL 35;BOLOGNA;687978;928979;44,48787;11,363008;500
106;1028;ARNO;VIA EMILIA LEVANTE 194/14;BOLOGNA;690142;927922;44,477795;11,389811;500
106;1034;VILLAGGIO DUE MADONNE;VIA DOZZA FR 19/B;BOLOGNA;690586;927701;44,47569;11,395308;500
106;1044;SAN LAZZARO MUNICIPIO;VIA EMILIA 165/B;SAN LAZZARO DI SAVENA;691692;927149;44,470432;11,408998;501
106;1503;CICOGNA;VIA EMILIA 282;SAN LAZZARO DI SAVENA;693102;926448;44,46375;11,426448;501
106;1506;SAN LAZZARO CIMITERO;VIA EMILIA FR 294;SAN LAZZARO DI SAVENA;693398;926312;44,462448;11,430115;501
106;10002;IDICE;VIA EMILIA FR 344;SAN LAZZARO DI SAVENA;693917;926056;44,460006;11,436538;511
106;10005;IDICE TRE PONTI;VIA EMILIA 452;SAN LAZZARO DI SAVENA;694575;925683;44,456474;11,444661;511
106;10018;OLMATELLO;VIA EMILIA 25;OZZANO DELL`EMILIA;696377;924850;44,448493;11,466975;511
106;10021;OZZANO;VIA EMILIA 210;OZZANO DELL`EMILIA;697072;924492;44,445084;11,475566;511
106;14009;QUADERNA BV ZONA IND.LE;VIA TOLARA DI SOTTO FR 117;OZZANO DELL`EMILIA;699033;925364;44,452389;11,500521;511
106;14012;Z.I. QUADERNA BERTELLA;VIA BERTELLA PRIMA DEL CIV 5;OZZANO DELL`EMILIA;699163;925378;44,452479;11,502159;511
106;14025;Z.I.QUADERNA PIEMONTE;VIA PIEMONTE 17;OZZANO DELL`EMILIA;699169;925797;44,456246;11,502395;511
11;602;UGO BASSI;VIA BASSI U. 8;BOLOGNA;686094;929750;44,495294;11,339611;500
